hotel_id,city,hotel_name,price,review_score,hotel_url,description,latitude,longitude,distance_km
80,sharm,Charmillion Sea Life Resort,539.0,9.6,https://www.booking.com/hotel/eg/sea-life-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=36140905_426789494_2_85_0&highlighted_blocks=36140905_426789494_2_85_0&matching_block_id=36140905_426789494_2_85_0&sr_pri_blocks=36140905_426789494_2_85_0__53930&from=searchresults,"Located on the beach of Nabq Bay, the 4-star Charmillion Sea Life Resort offers bright rooms with a furnished balcony. It has a diving center and its outdoor pool has a bar and is surrounded by cushioned loungers.

The rooms at Charmillion Sea Life Resort come with a satellite TV. Each is fitted with tiled floors and a modern mix of beige colors.

Massages and a variety of beauty treatments are offered at the spa. It also has a gym and a steam room. Guests can snorkel at the beach or play a game of table tennis, and there is a playground for younger guests.

International dishes are served at the main restaurant. There is a Japanese Teppanyaki, while traditional Lebanese specialties are offered at El Dewania. There is also a 24-hour all-inclusive service and a dine-around concept, where guests can eat and drink at bars in sister hotels of Charmillion Group Resorts

Sharm el-Sheikh International Airport is just 3.1 mi from Charmillion Sea Life Resort. | Couples in particular like the location – they rated it 9.5 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children of all ages are welcome. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.998929645141832,34.42856937646866,384.87
81,sharm,Reef Oasis Blue Bay Resort & Spa,700.0,9.1,https://www.booking.com/hotel/eg/reef-oasis-blue-bay-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=73465505_433385520_2_85_0_656772&highlighted_blocks=73465505_433385520_2_85_0_656772&matching_block_id=73465505_433385520_2_85_0_656772&sr_pri_blocks=73465505_433385520_2_85_0_656772_69974&from=searchresults,"The elegant ultra all inclusive Reef Oasis Blue Bay is a 5-star resort located in Sharm El Sheikh, 1.2 mi from the famous Naama Bay and 3.1 mi from the airport. The property includes a private beach area, a water park and an outdoor pool. Free WiFi access is available in public areas.

All rooms at the Reef Oasis are air-conditioned and include a private bathroom. The registration will be in the main lobby with the look and sound of luxury fountain, music and aroma thereby. There is a welcome area with welcome drinks served to you with our gracious hospitality upon your arrival.

The Food and Beverage outlets will include the breakfast snacks and light lunches in both Leisure pool bar and beach bar. The fisherman bar will be serving you drinks at the infinity pool until sunset. The main dining room “Bay View” will be available with great varieties and food offering on its Breakfast, Lunch and dinner buffets. The Italian Restaurant will be open via our reservation program. The Gallery area along with the Pub bar will be operating 24 hours with sandwiches and beverage menu.

We will have the Leisure pool with its Jacuzzi area and water slides, Baby Pool and infinity pools with the Jacuzzi area operating for your convenience along with the beach with the three Jacuzzis®.

Room service will be operated 24 hours “on additional charge basis”. The property includes animation and entertainment, a sport zone, a diving center, a gym and a Spa. Reservations are required.

For the convenience of our guests, the hotel provides a free “Tuftuf” every 5 min and golf carts for special service like luggage delivery. | We have an instant answer to most questions | Children of all ages are welcome. | To see correct prices and occupancy info, add the number and ages of children in your group to your search. | Cribs and extra beds aren't available at this property. | Please note that the rate for the ‘Special Offer - Egyptian and Residents Only’ room is exclusive for Egyptians only. Additional charges are applicable if a valid Egyptian ID or Egyptian passport is not presented upon check-in.",27.92050181770813,34.361586570739746,384.96
82,sharm,Reef Oasis Beach Aqua Park Resort,713.0,9.0,https://www.booking.com/hotel/eg/reef-oasis-beach-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=31289925_433385435_2_85_0_656786&highlighted_blocks=31289925_433385435_2_85_0_656786&matching_block_id=31289925_433385435_2_85_0_656786&sr_pri_blocks=31289925_433385435_2_85_0_656786_71316&from=searchresults,"Featuring a landscaped pool area with 13 pools, this resort has air-conditioned rooms with balconies overlooking the Red Sea or the pools. It features a private beach and a tennis court.

Surrounded by the Sinai Mountains, Reef Oasis Beach Resort offers spacious, air-conditioned rooms with a satellite TV. Each room is decorated in neutral colors and has modern furnishing.

Reef Oasis has 6 restaurants serving Italian and grilled dishes, among a wide range of specialties. There are 10 bars, some of which serves drinks during the day, while others offer entertainment in the evening.

Guests can relax on the sun loungers by the pools, or use the fitness center. Younger guests can visit the Nemo’s Kids Club. Reef’s spa offers range of spa facilities, including a hot tub, a sauna, and massage treatments.

Sharm el-Sheikh International Airport is 8.7 mi away, and the resort offers free parking on site. | Couples in particular like the location – they rated it 9.6 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children of all ages are welcome. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.852852543618983,34.31074322803352,385.8
83,sharm,Charmillion Club Resort,643.0,9.6,https://www.booking.com/hotel/eg/sea-club-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=36140809_424253865_2_85_0&highlighted_blocks=36140809_424253865_2_85_0&matching_block_id=36140809_424253865_2_85_0&sr_pri_blocks=36140809_424253865_2_85_0__64285&from_sustainable_property_sr=1&from=searchresults,"Located along Nabq Bay, the all-inclusive Charmillion Club Resort has a private beach with a coral reef and 3 restaurants. It offers an outdoor pool and large rooms with a balcony.

All modern and air-conditioned rooms at Charmillion Club Resort Sharm El Sheikh come a mini-bar and a satellite TV. Each also offers a spacious bathroom with a shower.

Breakfast is served in Charmillion Club Resort's buffet restaurant. Il Pescatore provides seafood and beachfront dining. There is 24-hour all-inclusive service and a dine-around concept, where guests can eat and drink at bars in Charmillion Group Resorts' sister hotels.

Guests can undergo a massage in the spa or enjoy a sauna or steam bath session. Sporty visitors can play tennis or go diving. Kids will have fun in the children’s pool and with the Kid’s Club. | Couples in particular like the location – they rated it 9.6 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children of all ages are welcome. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.998948591328297,34.42808389663696,384.83
84,sharm,Turquoise Beach Hotel,230.0,8.4,https://www.booking.com/hotel/eg/turquoise-beach.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=45886901_369848598_2_42_0&highlighted_blocks=45886901_369848598_2_42_0&matching_block_id=45886901_369848598_2_42_0&sr_pri_blocks=45886901_369848598_2_42_0__23000&from_sustainable_property_sr=1&from=searchresults,"Located on El Sharm Maya Bay, most popular for its diving spots, Turquoise Beach Hotel is located on the Red Sea shore. It offers a pristine private beach, an indoor and outdoor pool with a sun-lounger terrace.

All the rooms and apartments overlook the garden, sea or pool. Each accommodations is equipped with a satellite TV, a wardrobe and a telephone. The apartment includes a living room with sofa. Some rooms include a balcony or patio.

The hotel’s main restaurant serves three meals daily which is breakfast, lunch and dinner. A buffet-style breakfast is served daily, while à-la-carte specialties are served in the evening. Room service is 24 hours.

Guests willing to take diving lessons can opt for the professional services offered by the diving center at the hotel. Water sports available on site include snorkeling and wind surfing. Relaxing massage treatments can be arranged upon request.

Old Market in Sharm El Sheikh is located within 1640 feet’ walk from Turquoise Beach Hotel. Sharm El Sheikh Airport is a 20-minute drive away. | Couples in particular like the location – they rated it 9.2 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children of all ages are welcome. | Children 18 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.861719461144908,34.2889241874218,383.52
85,sharm,Amphoras Blu Ultra-All Inclusive Adults Only,465.0,8.6,https://www.booking.com/hotel/eg/amphoras-blu-ultra-all-inclusive-adults-only.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=25228917_413954934_2_85_0&highlighted_blocks=25228917_413954934_2_85_0&matching_block_id=25228917_413954934_2_85_0&sr_pri_blocks=25228917_413954934_2_85_0__46500&from=searchresults,"Nestled along a private beach overlooking the Red Sea, Amphoras Blu Ultra All-Inclusive Hotel is an Adult Only (+16) offering the perfect blend of relaxation and adventure. The hotel lies just 6.8 mi from Sharm El Sheikh International Airport, 2.7 mi from Naama Bay, and 1.6 mi from Downtown.

Guests can indulge in rich international buffets at the Main Restaurant, or savor Mediterranean flavors at Mare Rosso, an à la carte fish restaurant located at Amphoras Blu. They can also explore three exquisite à la carte venues at the sister property Amphoras Beach, located alongside Amphoras Blu: Bella Vista, where Italian charm meets sea breeze; Red Dragon, serving Asian-inspired creations; and Mermaid, offering the freshest seafood.

Refreshing drinks and imported alcoholic beverages are available around the clock at the Welcome Bar, open 24/7, while the Beach Bar serves seaside treats, including late breakfast and ice cream. For poolside relaxation, the Palma Pool Bar offers imported alcoholic beverages and shisha in a laid-back ambiance.

Guests are welcomed with a fruit basket and cookies upon arrival. They can also enjoy a limited number of complimentary laundry pieces and free access to modern fitness facilities, including a padel court, gym, spinning classes, and CrossFit sessions.

With its perfect balance of relaxation, gastronomy, and recreation, Amphoras Blu promises an unforgettable Red Sea escape for guests aged 16 and above. | Couples in particular like the location – they rated it 9.2 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children over 16 are welcome. | Children 18 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.868297198244207,34.31892067193985,385.33
86,sharm,Traveller Namma bay,165.0,7.8,https://www.booking.com/hotel/eg/traveller-namma-bay.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=1359151102_418544028_2_0_0&highlighted_blocks=1359151102_418544028_2_0_0&matching_block_id=1359151102_418544028_2_0_0&sr_pri_blocks=1359151102_418544028_2_0_0__16500&from=searchresults,"Comfortable Accommodations: Traveler Namma bay in Sharm El Sheikh offers a spacious apartment with a garden, terrace, bar, and a year-round outdoor swimming pool. Free WiFi is available in public areas.

Modern Amenities: The apartment features air-conditioning, a terrace, hot tub, kitchenette, balcony, private bathroom, mini-bar, TV, electric kettle, and oven. Free on-site private parking is provided.

Prime Location: Located less than 0.6 mi from Naama Bay Beach, 1.2 mi from Tonino Lamborghini International Convention Center, and 5 mi from Sharm el-Sheikh International Airport. Nearby attractions include Ghibli Raceway and Sinai Grand Casino.

 Guests can enjoy scuba diving in the surrounding waters.",27.921370190064597,34.335236122573285,382.87
87,sharm,Savoy Sharm El Sheikh,777.0,8.9,https://www.booking.com/hotel/eg/savoy-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=25515620_0_2_1_0&highlighted_blocks=25515620_0_2_1_0&matching_block_id=25515620_0_2_1_0&sr_pri_blocks=25515620_0_2_1_0__77660&from=searchresults,"Located directly on the beach and in the center of SOHO Square, this 5-star resort offers lush tropical surroundings and luxurious rooms with satellite TVs. Facilities include 5 swimming pools and water sports activities that include diving and snorkeling. Tennis and squash courts are also available.

The bright rooms of Savoy Sharm El Sheikh Hotel enjoy a modern and stylish interior. All rooms have a private balcony or terrace featuring panoramic views of the landscaped gardens, the pools, or the Red Sea.

Savoy Sharm El Sheikh Hotel’s 6 restaurants serve dishes from all over the world, including Asian, Italian, and Mediterranean cuisine. Guests can enjoy a wide variety of drinks, live music, and water pipes at any of the 5 bars. SOHO Square Sharm El Sheikh provides entertainment for all tastes with a variety of restaurants, cafes and bars.

The Aqua Spa & Wellness Center offers a range of health and beauty treatments, including Ayurvedic massages and body exfoliations. There is also a kids' club, games room with table football, and darts.

Sharm El Sheikh International Airport is 5 mi away. Pick up service available by hotel bus for an additional charge and must be arranged minimum 48 hours in advance by providing flight details to a property. | Couples in particular like the location – they rated it 9.5 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children of all ages are welcome. | Children 12 and above will be charged as adults at this property.",27.9614477860153,34.39543678012342,384.78
88,sharm,Dreams Beach Resort - Sharm El Sheikh,309.0,8.4,https://www.booking.com/hotel/eg/dreams-beach-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=32769536_428960838_2_41_0&highlighted_blocks=32769536_428960838_2_41_0&matching_block_id=32769536_428960838_2_41_0&sr_pri_blocks=32769536_428960838_2_41_0__30912&from=searchresults,"This 5-star resort is located by its own private beach area in Sharm el-Sheikh. It features an outdoor pool with a water slide and bright guest rooms with a balcony overlooking the terrace.

The air-conditioned rooms are fitted with colorful furnishings and bedding. Each has satellite TV and a mini-bar.

Guests can choose among 6 different food and beverage outlets, with the Main Buffet Restaurant and the Italian at the pool, Grill house on the Beach, Mexican & Asian Restaurant. Drinks and cocktails are available from the Pub and Bar. Guest can enjoy at the Bedouin Tent which serve Shisha.

Dreams Beach Resort - Sharm El Sheikh has a tennis court and a hot tub. The playground and the Children’s Paradise club offer entertainment for younger guests.

Staff at the front desk is available 24 hours a day. Free parking is provided on site and Sharm el-Sheikh International Airport is a 15-minute drive away. Shuttle service to Naama Bay surcharge. | Couples in particular like the location – they rated it 8.9 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children of all ages are welcome. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.87199848181702,34.31832253932953,385.02
89,sharm,Stella Di Mare Beach Hotel & Spa,438.0,8.9,https://www.booking.com/hotel/eg/stella-di-mare-beach-spa.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=23746606_92667796_2_41_0&highlighted_blocks=23746606_92667796_2_41_0&matching_block_id=23746606_92667796_2_41_0&sr_pri_blocks=23746606_92667796_2_41_0__43817&from=searchresults,"This luxurious 5-star resort is located on a private beach at scenic Na'ama Bay’s entrance. The resort offers 3 gourmet restaurants, state-of-the-art dove training and a 600 m2 spa.

Stella Di Mare’s modern, spacious rooms have large windows and plenty of natural light. Each features a private outdoor terrace or balcony, some with sweeping views of the Red Sea. In-room amenities include satellite LCD TV and all-day room service.

Stella Di Mare’s lagoon-style outdoor swimming pool is surrounded by a waterfall and tropical gardens. Guests can snorkel in coral reefs located directly off of the resort’s beach. Evening entertainment is offered nightly.

La Terrazza serves candlelit dinners at its outdoor, sea-facing terrace. Fresh Mediterranean cuisine is available at Stella Di Mare’s Corallo Rosso restaurant. Italian cuisine is on offer at La Scogliera.

The islands of Ras Mohammed National Park are 9.9 mi from the hotel. Stella Di Mare Beach Hotel & Spa is located a 20-minute drive away from Sharm el-Sheikh International Airport. A free shuttle service to Naama Bay is offered. | Couples in particular like the location – they rated it 9.0 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children of all ages are welcome. | Children 13 and above will be charged as adults at this property.",27.904849238747328,34.3272677063942,383.4
90,sharm,Grand Rotana Resort & Spa,600.0,8.8,https://www.booking.com/hotel/eg/grand-rotana-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=25519306_95199153_0_41_0&highlighted_blocks=25519306_95199153_0_41_0&matching_block_id=25519306_95199153_0_41_0&sr_pri_blocks=25519306_95199153_0_41_0__59998&from_sustainable_property_sr=1&from=searchresults,"Surrounded by large tropical gardens with waterfalls and palm trees, this beach front, 5-star resort on Shark’s Bay offers a private beach, huge lagoon-style pool and a spa. Each room has a private balcony.

Each bright and airy room at the Grand Rotana Resort & Spa is equipped with modern furnishings. They have satellite TV and free tea and coffee facilities. They also feature views of the gardens, the pool or the Red Sea.

Guests can relax in the spa bath and sauna of the Grand Rotana's spa. Tennis courts and a gym equipped with cardio equipment and free weights are also available. The huge outdoor pool is the same size as 3 olympic-size pools.

Grand Rotana’s restaurant, Mezzaluna, offers authentic Italian specialties along with scenic views of the Red Sea. Silk Road offers a combination of Eastern and Western dishes. Exotic cocktails can be enjoyed at the various bars.

Grand Rotana Resort is a 15-minute drive from Sharm El Sheikh airport and Naama Bay. Soho Square is 10 minutes by car. A free shuttle to Naama Bay is available upon request. | Couples in particular like the location – they rated it 8.9 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children of all ages are welcome. | Children 12 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.94002881165173,34.37988728284836,385.03
91,sharm,Movenpick Resort Sharm El Sheikh,577.0,8.9,https://www.booking.com/hotel/eg/mapvenpick-resort-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=38677038_335379921_2_41_0&highlighted_blocks=38677038_335379921_2_41_0&matching_block_id=38677038_335379921_2_41_0&sr_pri_blocks=38677038_335379921_2_41_0__57650&from_sustainable_property_sr=1&from=searchresults,"Welcoming guests since 1998 , The Arabesque style resort is directly overlooking the turquoise water of Naama Bay with a wide panoramic view over the whole bay.

With authentic and simply decorated rooms , heated swimming pool , exceptional culinary experience , 5 beaches and a variety of water sports and activities , Mövenpick Resort Sharm El Sheikh Naama Bay is your perfect choice for a relaxing hassle free vacation.

Oriental and Egyptian cuisine is offered at the El Kababgy Restaurant while La Brise serves Italian food. Indian food is served at the Rangoli. Liwa Restaurant serves international dishes from the terrace with Red Sea views.

Sharm Mövenpick guests can enjoy a relaxing massage, or visit the fitness center which includes cardiovascular equipment. There is also a tennis court and a hot tub. Nearby leisure activities include diving, snorkeling and horse riding. Horse lovers find a riding paradise within the resort with breathtaking views over a desert and sea landscape with offers of various trips to the beach and to the desert for beginners and experienced riders.

Mövenpick Sharm El-Sheikh is conveniently located a 10-minute drive from both Sharm El-Sheikh International Airport and the city center. Free private parking is available on site, airport shuttle is on request with extra fee. | Couples in particular like the location – they rated it 9.5 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children of all ages are welcome. | Children 12 and above will be charged as adults at this property.",27.914240109909912,34.341547787189484,383.85
92,sharm,"Pickalbatros Palace Sharm ""Aqua Park""- All inclusive",986.0,9.2,https://www.booking.com/hotel/eg/melia-sharm-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=24830060_413164632_0_85_0&highlighted_blocks=24830060_413164632_0_85_0&matching_block_id=24830060_413164632_0_85_0&sr_pri_blocks=24830060_413164632_0_85_0__98571&from=searchresults,"The 5-star Pickalbatros Palace Sharm ""Aqua Park - All inclusive located on the seafront with a 100-yard pier. Pickalbatros Palace Sharm ""Aqua Park""- All inclusive based on all inclusive concept. connected by lakes and waterfalls, and panoramic views of Tiran Island. The property is a 5-minute drive from Soho Square and 15 minutes away by car from Naama Bay.Located on the seafront with a Private coral sandy beach.The hotel is based on All-Inclusive concept.Hotel offers (Aqua Park - Kids Aqua Park) on site.It offers 12 outdoor swimming pools.All Rooms feature with balcony or terrace.A safety box and mini-bar.The hotel offers 7 restaurants including A La Carte menu.

The modern rooms and suites are located in a prime location, along the shoreline. All units are spacious and include a flat-screen TV and furnished balconies with garden, pool and sea views.

Pickalbatros Palace Sharm ""Aqua Park""-  All inclusive facilities includes a well-equipped gym. Guests can also experience scuba diving and coral reef snorkeling activities nearby. Children can have fun at the playground and the dedicated swimming pool.

12 swimming pools

sandy coral beach

offers 6 restaurants  and  one A La Carte

Light snacks are served at Food Court beach Restaurant

Wi-Fi is available in all areas and is free of charge. | Couples in particular like the location – they rated it 9.4 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children of all ages are welcome. | To see correct prices and occupancy info, add the number and ages of children in your group to your search. | The number of cribs allowed depends on the option you choose. Check your selected option for more info.",27.967801731985496,34.41557017244122,385.93
93,sharm,Royal Savoy Sharm El Sheikh,856.0,9.3,https://www.booking.com/hotel/eg/royal-savoy.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__85575&from=searchresults,"Located in the center of Soho Square, the Royal Savoy features free WiFi in all areas, a private beach, 3 swimming pools and a beach bar. Snorkeling and diving facilities are available upon request.

The Royal Savoy offers luxurious rooms, suites and villas fitted with air conditioning and plasma satellite TV. The villas come with a private pool and a garden, Each unit has a marbled bathroom and a balcony or patio overlooking the hotel’s landscaped gardens or sea.

The Savoy's spa has several massage rooms, steam room and sauna, hot tub as well as a rooftop rest area with parasols. It offers treatments using natural herbs, pure essential oils and products from Egypt.

Guests can relax in the Savoy’s exclusive private lounge, which offers a continental breakfast, assorted snacks and canapes throughout the day. A wide variety of dining options are offered at the property's 6 restaurants and 8 bars.

The Royal Savoy is only 3.1 mi from Sharm el-Sheikh International Airport and a free private limousine airport transfer is available on request. Sharm el-Sheikh city center is just a 10-minute drive away. | Couples in particular like the location – they rated it 9.6 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children over 12 are welcome. | Children 13 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.96178872006461,34.39668595790863,384.86
